object_type,object_id,object_system,object_code
stop_point,SCF:SP:SPOCENoctilien87984369,source,SPOCENoctilien87984369
stop_point,SCF:SP:SPOCENoctilien87984427,navitia1,SCFSPOCENoctilien87984427
stop_point,SCF:SP:SPOCENoctilien87984427,source,SPOCENoctilien87984427
stop_point,SCF:SP:SPOCENoctilien87984443,navitia1,SCFSPOCENoctilien87984443
stop_point,SCF:SP:SPOCENoctilien87984443,source,SPOCENoctilien87984443
stop_point,SCF:SP:SPOCENoctilien87984591,navitia1,SCFSPOCENoctilien87984591
stop_point,SCF:SP:SPOCENoctilien87984591,source,SPOCENoctilien87984591
stop_point,SCF:SP:SPOCENoctilien87984666,navitia1,SCFSPOCENoctilien87984666
stop_point,SCF:SP:SPOCENoctilien87984666,source,SPOCENoctilien87984666
stop_point,SCF:SP:SPOCENoctilien87984906,navitia1,SCFSPOCENoctilien87984906
stop_point,SCF:SP:SPOCENoctilien87984906,source,SPOCENoctilien87984906
stop_point,SCF:SP:SPOCENoctilien87984963,navitia1,SCFSPOCENoctilien87984963
stop_point,SCF:SP:SPOCENoctilien87984963,source,SPOCENoctilien87984963
stop_point,SCF:SP:SPOCENoctilien87985085,navitia1,SCFSPOCENoctilien87985085
stop_point,SCF:SP:SPOCENoctilien87985085,source,SPOCENoctilien87985085
stop_point,SCF:SP:SPOCENoctilien87985275,navitia1,SCFSPOCENoctilien87985275
stop_point,SCF:SP:SPOCENoctilien87985275,source,SPOCENoctilien87985275
stop_point,SCF:SP:SPOCENoctilien87985531,navitia1,SCFSPOCENoctilien87985531
stop_point,SCF:SP:SPOCENoctilien87985531,source,SPOCENoctilien87985531
stop_point,SCF:SP:SPOCENoctilien87985614,navitia1,SCFSPOCENoctilien87985614
stop_point,SCF:SP:SPOCENoctilien87985614,source,SPOCENoctilien87985614
stop_point,SCF:SP:SPOCENoctilien87986505,navitia1,SCFSPOCENoctilien87986505
stop_point,SCF:SP:SPOCENoctilien87986505,source,SPOCENoctilien87986505
stop_point,SCF:SP:SPOCENoctilien87986513,navitia1,SCFSPOCENoctilien87986513
stop_point,SCF:SP:SPOCENoctilien87986513,source,SPOCENoctilien87986513
stop_point,SCF:SP:SPOCENoctilien87986547,navitia1,SCFSPOCENoctilien87986547
stop_point,SCF:SP:SPOCENoctilien87986547,source,SPOCENoctilien87986547
stop_point,SCF:SP:SPOCENoctilien87986554,navitia1,SCFSPOCENoctilien87986554
stop_point,SCF:SP:SPOCENoctilien87986554,source,SPOCENoctilien87986554
stop_point,SCF:SP:SPOCENoctilien87986562,navitia1,SCFSPOCENoctilien87986562
stop_point,SCF:SP:SPOCENoctilien87986562,source,SPOCENoctilien87986562
stop_point,SCF:SP:SPOCENoctilien87986570,navitia1,SCFSPOCENoctilien87986570
stop_point,SCF:SP:SPOCENoctilien87986570,source,SPOCENoctilien87986570
stop_point,SCF:SP:SPOCENoctilien87986661,navitia1,SCFSPOCENoctilien87986661
stop_point,SCF:SP:SPOCENoctilien87986661,source,SPOCENoctilien87986661
stop_point,SCF:SP:SPOCENoctilien87986901,navitia1,SCFSPOCENoctilien87986901
stop_point,SCF:SP:SPOCENoctilien87986901,source,SPOCENoctilien87986901
stop_point,SCF:SP:SPOCENoctilien87986919,navitia1,SCFSPOCENoctilien87986919
stop_point,SCF:SP:SPOCENoctilien87986919,source,SPOCENoctilien87986919
stop_point,SCF:SP:SPOCENoctilien87986927,navitia1,SCFSPOCENoctilien87986927
stop_point,SCF:SP:SPOCENoctilien87986927,source,SPOCENoctilien87986927
stop_point,SCF:SP:SPOCENoctilien87986935,navitia1,SCFSPOCENoctilien87986935
stop_point,SCF:SP:SPOCENoctilien87986935,source,SPOCENoctilien87986935
stop_point,SCF:SP:SPOCENoctilien87986943,navitia1,SCFSPOCENoctilien87986943
stop_point,SCF:SP:SPOCENoctilien87986943,source,SPOCENoctilien87986943
stop_point,SCF:SP:SPOCENoctilien87987008,navitia1,SCFSPOCENoctilien87987008
stop_point,SCF:SP:SPOCENoctilien87987008,source,SPOCENoctilien87987008
stop_point,SCF:SP:SPOCENoctilien87987172,navitia1,SCFSPOCENoctilien87987172
stop_point,SCF:SP:SPOCENoctilien87987172,source,SPOCENoctilien87987172
stop_point,SCF:SP:SPOCENoctilien87987388,navitia1,SCFSPOCENoctilien87987388
stop_point,SCF:SP:SPOCENoctilien87987388,source,SPOCENoctilien87987388
stop_point,SCF:SP:SPOCENoctilien87987453,navitia1,SCFSPOCENoctilien87987453
stop_point,SCF:SP:SPOCENoctilien87987453,source,SPOCENoctilien87987453
stop_point,SCF:SP:SPOCENoctilien87987511,navitia1,SCFSPOCENoctilien87987511
stop_point,SCF:SP:SPOCENoctilien87987511,source,SPOCENoctilien87987511
stop_point,SCF:SP:SPOCENoctilien87991471,navitia1,SCFSPOCENoctilien87991471
stop_point,SCF:SP:SPOCENoctilien87991471,source,SPOCENoctilien87991471
stop_point,SCF:SP:SPOCENoctilien87991497,navitia1,SCFSPOCENoctilien87991497
stop_point,SCF:SP:SPOCENoctilien87991497,source,SPOCENoctilien87991497
stop_point,SCF:SP:SPOCENoctilien87991505,navitia1,SCFSPOCENoctilien87991505
stop_point,SCF:SP:SPOCENoctilien87991505,source,SPOCENoctilien87991505
stop_point,SCF:SP:SPOCENoctilien87994152,navitia1,SCFSPOCENoctilien87994152
stop_point,SCF:SP:SPOCENoctilien87994152,source,SPOCENoctilien87994152
stop_point,SCF:SP:SPOCENoctilien87994210,navitia1,SCFSPOCENoctilien87994210
stop_point,SCF:SP:SPOCENoctilien87994210,source,SPOCENoctilien87994210
stop_point,SCF:SP:SPOCENoctilien87994228,navitia1,SCFSPOCENoctilien87994228
stop_point,SCF:SP:SPOCENoctilien87994228,source,SPOCENoctilien87994228
stop_point,SCF:SP:SPOCENoctilien87994566,navitia1,SCFSPOCENoctilien87994566
stop_point,SCF:SP:SPOCENoctilien87994566,source,SPOCENoctilien87994566
stop_point,SCF:SP:SPOCENoctilien87996082,navitia1,SCFSPOCENoctilien87996082
stop_point,SCF:SP:SPOCENoctilien87996082,source,SPOCENoctilien87996082
stop_point,SCF:SP:SPOCENoctilien87997056,navitia1,SCFSPOCENoctilien87997056
stop_point,SCF:SP:SPOCENoctilien87997056,source,SPOCENoctilien87997056
trip,SCF:OCESN010410R01001-1,source,CTP:VehicleJourney:OCESN010410R01001
trip,SCF:OCESN010410R01001-1,source,OCESN010410R01001
trip,SCF:OCESN010410R01001-1,navitia1,SCFOCESN010410R01001-1
